,chi_sub,is_in_matts,name
2081,"11328    3.424454
Name: chi_sub, dtype: float64",0,cassan_40_84_2699.det.lc.gz
2082,"11330    26.007863
Name: chi_sub, dtype: float64",0,cassan_40_84_417.det.lc.gz
2083,"11331    4.193088
Name: chi_sub, dtype: float64",0,cassan_40_84_702.det.lc.gz
2084,"11333    16.240109
Name: chi_sub, dtype: float64",0,cassan_40_96_137.det.lc.gz
2086,"11337    15.163309
Name: chi_sub, dtype: float64",0,cassan_40_97_3295.det.lc.gz
2087,"11338    20.188059
Name: chi_sub, dtype: float64",0,cassan_40_98_1973.det.lc.gz
2088,"11339    8.853588
Name: chi_sub, dtype: float64",0,cassan_40_99_1675.det.lc.gz
2089,"11340    11.463047
Name: chi_sub, dtype: float64",0,cassan_40_9_1276.det.lc.gz
2091,"11342    5.97663
Name: chi_sub, dtype: float64",0,cassan_41_100_2543.det.lc.gz
2092,"11343    35.432507
Name: chi_sub, dtype: float64",0,cassan_41_100_539.det.lc.gz
2093,"11345    16.06337
Name: chi_sub, dtype: float64",0,cassan_41_101_2015.det.lc.gz
2098,"11354    33.982703
Name: chi_sub, dtype: float64",0,cassan_41_112_1370.det.lc.gz
2099,"11357    22.895149
Name: chi_sub, dtype: float64",0,cassan_41_114_342.det.lc.gz
2100,"11361    17.249341
Name: chi_sub, dtype: float64",0,cassan_41_125_3237.det.lc.gz
2102,"11366    21.977028
Name: chi_sub, dtype: float64",0,cassan_41_138_2984.det.lc.gz
2104,"11369    13.971958
Name: chi_sub, dtype: float64",0,cassan_41_150_1208.det.lc.gz
2106,"11373    10.900478
Name: chi_sub, dtype: float64",0,cassan_41_19_922.det.lc.gz
2109,"11376    38.178202
Name: chi_sub, dtype: float64",0,cassan_41_21_2315.det.lc.gz
2110,"11377    35.167253
Name: chi_sub, dtype: float64",0,cassan_41_21_302.det.lc.gz
2111,"11379    19.973511
Name: chi_sub, dtype: float64",0,cassan_41_23_1027.det.lc.gz
2112,"11382    14.926203
Name: chi_sub, dtype: float64",0,cassan_41_31_2396.det.lc.gz
2113,"11387    9.235739
Name: chi_sub, dtype: float64",0,cassan_41_36_1098.det.lc.gz
2115,"11389    12.13945
Name: chi_sub, dtype: float64",0,cassan_41_37_3160.det.lc.gz
2116,"11390    25.175618
Name: chi_sub, dtype: float64",0,cassan_41_43_2079.det.lc.gz
2118,"11393    13.586721
Name: chi_sub, dtype: float64",0,cassan_41_44_469.det.lc.gz
2119,"11395    1.396546
Name: chi_sub, dtype: float64",0,cassan_41_45_1765.det.lc.gz
2120,"11399    37.313303
Name: chi_sub, dtype: float64",0,cassan_41_46_521.det.lc.gz
2121,"11400    25.086417
Name: chi_sub, dtype: float64",0,cassan_41_47_2753.det.lc.gz
2122,"11402    11.541981
Name: chi_sub, dtype: float64",0,cassan_41_49_1767.det.lc.gz
2125,"11405    33.093018
Name: chi_sub, dtype: float64",0,cassan_41_50_684.det.lc.gz
2127,"11410    31.97969
Name: chi_sub, dtype: float64",0,cassan_41_5_1122.det.lc.gz
2131,"11419    37.383629
Name: chi_sub, dtype: float64",0,cassan_41_69_1069.det.lc.gz
2132,"11420    35.740515
Name: chi_sub, dtype: float64",0,cassan_41_69_2759.det.lc.gz
2134,"11422    5.098567
Name: chi_sub, dtype: float64",0,cassan_41_6_2971.det.lc.gz
2135,"11424    10.843079
Name: chi_sub, dtype: float64",0,cassan_41_71_590.det.lc.gz
2138,"11427    18.35209
Name: chi_sub, dtype: float64",0,cassan_41_73_1236.det.lc.gz
2139,"11428    28.116169
Name: chi_sub, dtype: float64",0,cassan_41_75_470.det.lc.gz
2141,"11430    33.670028
Name: chi_sub, dtype: float64",0,cassan_41_7_1075.det.lc.gz
2142,"11432    18.549162
Name: chi_sub, dtype: float64",0,cassan_41_82_2554.det.lc.gz
2144,"11434    15.611937
Name: chi_sub, dtype: float64",0,cassan_41_83_868.det.lc.gz
2145,"11435    13.614068
Name: chi_sub, dtype: float64",0,cassan_41_86_1051.det.lc.gz
2147,"11438    31.807068
Name: chi_sub, dtype: float64",0,cassan_41_89_2267.det.lc.gz
2151,"11442    9.6246
Name: chi_sub, dtype: float64",0,cassan_41_98_1090.det.lc.gz
2153,"11447    19.301395
Name: chi_sub, dtype: float64",0,cassan_42_100_371.det.lc.gz
2154,"11448    11.614091
Name: chi_sub, dtype: float64",0,cassan_42_100_572.det.lc.gz
2156,"11450    37.848695
Name: chi_sub, dtype: float64",0,cassan_42_109_143.det.lc.gz
2157,"11451    5.722116
Name: chi_sub, dtype: float64",0,cassan_42_10_1178.det.lc.gz
2159,"11453    26.818632
Name: chi_sub, dtype: float64",0,cassan_42_110_2688.det.lc.gz
2160,"11455    18.236778
Name: chi_sub, dtype: float64",0,cassan_42_113_1601.det.lc.gz
2161,"11456    20.503574
Name: chi_sub, dtype: float64",0,cassan_42_114_1637.det.lc.gz
2162,"11458    3.111915
Name: chi_sub, dtype: float64",0,cassan_42_115_874.det.lc.gz
2164,"11460    7.320465
Name: chi_sub, dtype: float64",0,cassan_42_123_3235.det.lc.gz
2165,"11461    25.63198
Name: chi_sub, dtype: float64",0,cassan_42_124_3194.det.lc.gz
2166,"11463    24.308947
Name: chi_sub, dtype: float64",0,cassan_42_127_2803.det.lc.gz
2168,"11466    14.745855
Name: chi_sub, dtype: float64",0,cassan_42_136_2259.det.lc.gz
2169,"11468    33.620045
Name: chi_sub, dtype: float64",0,cassan_42_138_1294.det.lc.gz
2171,"11473    30.495074
Name: chi_sub, dtype: float64",0,cassan_42_150_1078.det.lc.gz
2173,"11476    14.166465
Name: chi_sub, dtype: float64",0,cassan_42_18_238.det.lc.gz
2174,"11477    12.474573
Name: chi_sub, dtype: float64",0,cassan_42_19_673.det.lc.gz
2175,"11478    8.076421
Name: chi_sub, dtype: float64",0,cassan_42_20_2404.det.lc.gz
2176,"11481    19.558884
Name: chi_sub, dtype: float64",0,cassan_42_22_15.det.lc.gz
2177,"11482    9.024784
Name: chi_sub, dtype: float64",0,cassan_42_22_1759.det.lc.gz
2178,"11483    9.980988
Name: chi_sub, dtype: float64",0,cassan_42_30_54.det.lc.gz
2181,"11487    2.182176
Name: chi_sub, dtype: float64",0,cassan_42_33_1518.det.lc.gz
2182,"11488    6.076593
Name: chi_sub, dtype: float64",0,cassan_42_34_1081.det.lc.gz
2183,"11489    14.278513
Name: chi_sub, dtype: float64",0,cassan_42_34_776.det.lc.gz
2184,"11492    13.423238
Name: chi_sub, dtype: float64",0,cassan_42_35_2680.det.lc.gz
2187,"11496    10.88664
Name: chi_sub, dtype: float64",0,cassan_42_43_1630.det.lc.gz
2188,"11497    17.243872
Name: chi_sub, dtype: float64",0,cassan_42_43_1780.det.lc.gz
2190,"11501    14.972025
Name: chi_sub, dtype: float64",0,cassan_42_48_2091.det.lc.gz
2192,"11503    12.019779
Name: chi_sub, dtype: float64",0,cassan_42_4_3049.det.lc.gz
2193,"11504    14.282793
Name: chi_sub, dtype: float64",0,cassan_42_56_2890.det.lc.gz
2194,"11510    16.938802
Name: chi_sub, dtype: float64",0,cassan_42_60_309.det.lc.gz
2195,"11511    11.252489
Name: chi_sub, dtype: float64",0,cassan_42_61_1932.det.lc.gz
2196,"11513    7.347468
Name: chi_sub, dtype: float64",0,cassan_42_61_76.det.lc.gz
2197,"11514    12.922417
Name: chi_sub, dtype: float64",0,cassan_42_62_1902.det.lc.gz
2198,"11516    19.002544
Name: chi_sub, dtype: float64",0,cassan_42_69_2735.det.lc.gz
2199,"11518    7.175885
Name: chi_sub, dtype: float64",0,cassan_42_71_3322.det.lc.gz
2202,"11524    8.546986
Name: chi_sub, dtype: float64",0,cassan_42_76_343.det.lc.gz
2203,"11525    8.481723
Name: chi_sub, dtype: float64",0,cassan_42_7_1007.det.lc.gz
2204,"11526    1.811513
Name: chi_sub, dtype: float64",0,cassan_42_7_2128.det.lc.gz
2205,"11527    23.273666
Name: chi_sub, dtype: float64",0,cassan_42_82_3107.det.lc.gz
2208,"11532    24.320892
Name: chi_sub, dtype: float64",0,cassan_42_84_1446.det.lc.gz
2209,"11533    10.245693
Name: chi_sub, dtype: float64",0,cassan_42_84_1695.det.lc.gz
2210,"11536    30.95416
Name: chi_sub, dtype: float64",0,cassan_42_85_560.det.lc.gz
2211,"11537    39.77082
Name: chi_sub, dtype: float64",0,cassan_42_86_1771.det.lc.gz
2212,"11541    36.421297
Name: chi_sub, dtype: float64",0,cassan_42_88_3289.det.lc.gz
2213,"11542    34.24999
Name: chi_sub, dtype: float64",0,cassan_42_89_828.det.lc.gz
2214,"11543    27.142525
Name: chi_sub, dtype: float64",0,cassan_42_96_1045.det.lc.gz
2215,"11544    16.866051
Name: chi_sub, dtype: float64",0,cassan_42_96_1224.det.lc.gz
2216,"11546    24.989494
Name: chi_sub, dtype: float64",0,cassan_42_97_1176.det.lc.gz
2219,"11550    39.971439
Name: chi_sub, dtype: float64",0,cassan_42_98_2080.det.lc.gz
2220,"11554    27.634917
Name: chi_sub, dtype: float64",0,cassan_42_9_1455.det.lc.gz
2221,"11559    24.33393
Name: chi_sub, dtype: float64",0,cassan_43_102_1537.det.lc.gz
2222,"11561    22.969377
Name: chi_sub, dtype: float64",0,cassan_43_109_830.det.lc.gz
2224,"11563    33.302974
Name: chi_sub, dtype: float64",0,cassan_43_123_153.det.lc.gz
2225,"11564    30.685447
Name: chi_sub, dtype: float64",0,cassan_43_123_3137.det.lc.gz
2226,"11565    13.969104
Name: chi_sub, dtype: float64",0,cassan_43_123_649.det.lc.gz
2228,"11568    30.355259
Name: chi_sub, dtype: float64",0,cassan_43_125_2109.det.lc.gz
2229,"11571    16.217088
Name: chi_sub, dtype: float64",0,cassan_43_126_1398.det.lc.gz
2230,"11573    9.40893
Name: chi_sub, dtype: float64",0,cassan_43_137_2782.det.lc.gz
2231,"11574    14.853046
Name: chi_sub, dtype: float64",0,cassan_43_138_519.det.lc.gz
2232,"11575    6.500306
Name: chi_sub, dtype: float64",0,cassan_43_139_2574.det.lc.gz
2234,"11577    7.495499
Name: chi_sub, dtype: float64",0,cassan_43_17_1515.det.lc.gz
2236,"11581    37.755472
Name: chi_sub, dtype: float64",0,cassan_43_18_1896.det.lc.gz
2237,"11584    33.573626
Name: chi_sub, dtype: float64",0,cassan_43_23_2642.det.lc.gz
2239,"11586    20.797227
Name: chi_sub, dtype: float64",0,cassan_43_24_771.det.lc.gz
2240,"11587    14.707324
Name: chi_sub, dtype: float64",0,cassan_43_30_1440.det.lc.gz
2242,"11590    26.931104
Name: chi_sub, dtype: float64",0,cassan_43_32_2498.det.lc.gz
2243,"11592    7.548363
Name: chi_sub, dtype: float64",0,cassan_43_33_2344.det.lc.gz
2244,"11593    17.854781
Name: chi_sub, dtype: float64",0,cassan_43_34_2687.det.lc.gz
2246,"11598    14.922071
Name: chi_sub, dtype: float64",0,cassan_43_45_2011.det.lc.gz
2247,"11599    28.111716
Name: chi_sub, dtype: float64",0,cassan_43_46_2902.det.lc.gz
2249,"11605    9.1185
Name: chi_sub, dtype: float64",0,cassan_43_58_520.det.lc.gz
2252,"11609    5.99984
Name: chi_sub, dtype: float64",0,cassan_43_60_1601.det.lc.gz
2255,"11616    37.39553
Name: chi_sub, dtype: float64",0,cassan_43_6_2442.det.lc.gz
2256,"11617    3.863173
Name: chi_sub, dtype: float64",0,cassan_43_6_2635.det.lc.gz
2257,"11620    7.84611
Name: chi_sub, dtype: float64",0,cassan_43_70_101.det.lc.gz
2259,"11624    8.423876
Name: chi_sub, dtype: float64",0,cassan_43_71_1854.det.lc.gz
2261,"11629    36.975287
Name: chi_sub, dtype: float64",0,cassan_43_74_2344.det.lc.gz
2263,"11634    35.275411
Name: chi_sub, dtype: float64",0,cassan_43_82_2474.det.lc.gz
2264,"11635    0.000015
Name: chi_sub, dtype: float64",0,cassan_43_83_1703.det.lc.gz
2266,"11637    9.59406
Name: chi_sub, dtype: float64",0,cassan_43_84_1957.det.lc.gz
2268,"11640    13.250688
Name: chi_sub, dtype: float64",0,cassan_43_86_413.det.lc.gz
2269,"11642    23.031206
Name: chi_sub, dtype: float64",0,cassan_43_89_2430.det.lc.gz
2270,"11646    21.203279
Name: chi_sub, dtype: float64",0,cassan_43_99_284.det.lc.gz
2272,"11648    14.562018
Name: chi_sub, dtype: float64",0,cassan_43_99_819.det.lc.gz
2273,"11649    0.536215
Name: chi_sub, dtype: float64",0,cassan_44_100_1133.det.lc.gz
2274,"11650    19.406114
Name: chi_sub, dtype: float64",0,cassan_44_100_1232.det.lc.gz
2277,"11656    18.244589
Name: chi_sub, dtype: float64",0,cassan_44_109_2641.det.lc.gz
2278,"11659    14.81396
Name: chi_sub, dtype: float64",0,cassan_44_10_265.det.lc.gz
2281,"11667    18.055884
Name: chi_sub, dtype: float64",0,cassan_44_114_2328.det.lc.gz
2283,"11672    30.126149
Name: chi_sub, dtype: float64",0,cassan_44_123_1152.det.lc.gz
2284,"11675    1.589033
Name: chi_sub, dtype: float64",0,cassan_44_127_1436.det.lc.gz
2285,"11676    18.65512
Name: chi_sub, dtype: float64",0,cassan_44_136_426.det.lc.gz
2286,"11677    37.332003
Name: chi_sub, dtype: float64",0,cassan_44_137_2557.det.lc.gz
2288,"11679    33.762843
Name: chi_sub, dtype: float64",0,cassan_44_138_1060.det.lc.gz
2289,"11680    21.213533
Name: chi_sub, dtype: float64",0,cassan_44_138_1828.det.lc.gz
2291,"11683    17.187745
Name: chi_sub, dtype: float64",0,cassan_44_140_1886.det.lc.gz
2292,"11684    37.840817
Name: chi_sub, dtype: float64",0,cassan_44_150_1568.det.lc.gz
2293,"11686    10.469677
Name: chi_sub, dtype: float64",0,cassan_44_150_3216.det.lc.gz
2295,"11688    21.443727
Name: chi_sub, dtype: float64",0,cassan_44_151_3097.det.lc.gz
2296,"11689    19.717243
Name: chi_sub, dtype: float64",0,cassan_44_17_531.det.lc.gz
2298,"11693    11.98197
Name: chi_sub, dtype: float64",0,cassan_44_20_1779.det.lc.gz
2300,"11695    9.36525
Name: chi_sub, dtype: float64",0,cassan_44_20_421.det.lc.gz
2301,"11696    39.541268
Name: chi_sub, dtype: float64",0,cassan_44_20_586.det.lc.gz
2304,"11700    14.053766
Name: chi_sub, dtype: float64",0,cassan_44_30_1.det.lc.gz
2305,"11703    13.600671
Name: chi_sub, dtype: float64",0,cassan_44_32_1180.det.lc.gz
2306,"11706    29.460482
Name: chi_sub, dtype: float64",0,cassan_44_33_1985.det.lc.gz
2307,"11707    22.257396
Name: chi_sub, dtype: float64",0,cassan_44_33_2137.det.lc.gz
2308,"11708    10.861764
Name: chi_sub, dtype: float64",0,cassan_44_34_1220.det.lc.gz
2309,"11709    35.422863
Name: chi_sub, dtype: float64",0,cassan_44_34_1552.det.lc.gz
2310,"11710    27.802638
Name: chi_sub, dtype: float64",0,cassan_44_34_678.det.lc.gz
2311,"11711    6.045599
Name: chi_sub, dtype: float64",0,cassan_44_35_2680.det.lc.gz
2312,"11712    29.393306
Name: chi_sub, dtype: float64",0,cassan_44_35_851.det.lc.gz
2314,"11714    24.585749
Name: chi_sub, dtype: float64",0,cassan_44_36_677.det.lc.gz
2315,"11715    35.989618
Name: chi_sub, dtype: float64",0,cassan_44_37_3132.det.lc.gz
2316,"11716    13.953094
Name: chi_sub, dtype: float64",0,cassan_44_43_1958.det.lc.gz
2317,"11719    32.239838
Name: chi_sub, dtype: float64",0,cassan_44_44_3105.det.lc.gz
2318,"11720    12.144121
Name: chi_sub, dtype: float64",0,cassan_44_45_1478.det.lc.gz
2319,"11721    20.146865
Name: chi_sub, dtype: float64",0,cassan_44_45_1533.det.lc.gz
2320,"11724    21.054429
Name: chi_sub, dtype: float64",0,cassan_44_47_714.det.lc.gz
2322,"11727    1.738676
Name: chi_sub, dtype: float64",0,cassan_44_4_1835.det.lc.gz
2324,"11729    4.62746
Name: chi_sub, dtype: float64",0,cassan_44_50_1318.det.lc.gz
2325,"11732    10.347441
Name: chi_sub, dtype: float64",0,cassan_44_57_1296.det.lc.gz
2326,"11733    21.007382
Name: chi_sub, dtype: float64",0,cassan_44_57_2001.det.lc.gz
2327,"11734    10.738474
Name: chi_sub, dtype: float64",0,cassan_44_57_2909.det.lc.gz
2328,"11735    0.000007
Name: chi_sub, dtype: float64",0,cassan_44_58_1139.det.lc.gz
2330,"11737    11.414319
Name: chi_sub, dtype: float64",0,cassan_44_60_1395.det.lc.gz
2332,"11739    16.612882
Name: chi_sub, dtype: float64",0,cassan_44_62_3042.det.lc.gz
2334,"11741    3.416393
Name: chi_sub, dtype: float64",0,cassan_44_69_1566.det.lc.gz
2335,"11742    8.374087
Name: chi_sub, dtype: float64",0,cassan_44_69_3312.det.lc.gz
2336,"11743    20.492175
Name: chi_sub, dtype: float64",0,cassan_44_6_1381.det.lc.gz
2337,"11744    6.241969
Name: chi_sub, dtype: float64",0,cassan_44_70_2396.det.lc.gz
2340,"11748    21.089293
Name: chi_sub, dtype: float64",0,cassan_44_73_2842.det.lc.gz
2341,"11749    16.269556
Name: chi_sub, dtype: float64",0,cassan_44_75_2049.det.lc.gz
2342,"11752    8.745395
Name: chi_sub, dtype: float64",0,cassan_44_76_2077.det.lc.gz
2343,"11754    39.42346
Name: chi_sub, dtype: float64",0,cassan_44_82_1389.det.lc.gz
2344,"11758    37.796522
Name: chi_sub, dtype: float64",0,cassan_44_96_1712.det.lc.gz
2345,"11759    14.605174
Name: chi_sub, dtype: float64",0,cassan_44_96_223.det.lc.gz
2348,"11763    8.603008
Name: chi_sub, dtype: float64",0,cassan_44_98_2807.det.lc.gz
2352,"11772    4.639657
Name: chi_sub, dtype: float64",0,cassan_45_113_526.det.lc.gz
2353,"11773    16.718112
Name: chi_sub, dtype: float64",0,cassan_45_113_852.det.lc.gz
2354,"11776    6.422983
Name: chi_sub, dtype: float64",0,cassan_45_123_1720.det.lc.gz
2356,"11778    6.897668
Name: chi_sub, dtype: float64",0,cassan_45_124_299.det.lc.gz
2357,"11781    35.97495
Name: chi_sub, dtype: float64",0,cassan_45_125_368.det.lc.gz
2358,"11782    14.839858
Name: chi_sub, dtype: float64",0,cassan_45_126_2169.det.lc.gz
2359,"11784    21.900178
Name: chi_sub, dtype: float64",0,cassan_45_140_1273.det.lc.gz
2363,"11789    16.73331
Name: chi_sub, dtype: float64",0,cassan_45_17_3219.det.lc.gz
2364,"11791    9.367343
Name: chi_sub, dtype: float64",0,cassan_45_18_2076.det.lc.gz
2365,"11792    11.457341
Name: chi_sub, dtype: float64",0,cassan_45_18_2643.det.lc.gz
2366,"11793    10.053296
Name: chi_sub, dtype: float64",0,cassan_45_18_3090.det.lc.gz
2367,"11794    32.343401
Name: chi_sub, dtype: float64",0,cassan_45_21_1451.det.lc.gz
2368,"11796    21.161959
Name: chi_sub, dtype: float64",0,cassan_45_23_961.det.lc.gz
2369,"11799    16.394204
Name: chi_sub, dtype: float64",0,cassan_45_35_2574.det.lc.gz
2371,"11803    21.452279
Name: chi_sub, dtype: float64",0,cassan_45_46_66.det.lc.gz
2372,"11805    20.921584
Name: chi_sub, dtype: float64",0,cassan_45_48_1436.det.lc.gz
2373,"11806    36.605369
Name: chi_sub, dtype: float64",0,cassan_45_4_1633.det.lc.gz
2374,"11808    11.921909
Name: chi_sub, dtype: float64",0,cassan_45_50_462.det.lc.gz
2375,"11809    19.852413
Name: chi_sub, dtype: float64",0,cassan_45_57_2488.det.lc.gz
2377,"11812    17.218676
Name: chi_sub, dtype: float64",0,cassan_45_58_2250.det.lc.gz
2378,"11815    0.54091
Name: chi_sub, dtype: float64",0,cassan_45_59_950.det.lc.gz
2379,"11816    22.306255
Name: chi_sub, dtype: float64",0,cassan_45_62_2421.det.lc.gz
2380,"11821    3.697707
Name: chi_sub, dtype: float64",0,cassan_45_72_3158.det.lc.gz
2381,"11822    33.560474
Name: chi_sub, dtype: float64",0,cassan_45_73_1337.det.lc.gz
2382,"11824    10.852484
Name: chi_sub, dtype: float64",0,cassan_45_74_451.det.lc.gz
2383,"11830    14.780487
Name: chi_sub, dtype: float64",0,cassan_45_76_3025.det.lc.gz
2384,"11833    23.351361
Name: chi_sub, dtype: float64",0,cassan_45_82_2167.det.lc.gz
2385,"11834    7.311179
Name: chi_sub, dtype: float64",0,cassan_45_83_2270.det.lc.gz
2388,"11837    6.928695
Name: chi_sub, dtype: float64",0,cassan_45_86_1560.det.lc.gz
2389,"11842    8.281709
Name: chi_sub, dtype: float64",0,cassan_45_89_2781.det.lc.gz
2392,"11847    1.662457
Name: chi_sub, dtype: float64",0,cassan_45_99_1109.det.lc.gz
2393,"11848    15.952155
Name: chi_sub, dtype: float64",0,cassan_45_99_1166.det.lc.gz
2394,"11850    29.246087
Name: chi_sub, dtype: float64",0,cassan_45_9_859.det.lc.gz
2399,"11857    25.88879
Name: chi_sub, dtype: float64",0,cassan_46_125_1866.det.lc.gz
2400,"11859    4.214351
Name: chi_sub, dtype: float64",0,cassan_46_127_1129.det.lc.gz
2401,"11860    9.885251
Name: chi_sub, dtype: float64",0,cassan_46_127_1339.det.lc.gz
2402,"11861    0.000007
Name: chi_sub, dtype: float64",0,cassan_46_127_1794.det.lc.gz
2403,"11862    1.834461
Name: chi_sub, dtype: float64",0,cassan_46_136_1620.det.lc.gz
2405,"11865    2.356623
Name: chi_sub, dtype: float64",0,cassan_46_138_69.det.lc.gz
2406,"11867    8.985875
Name: chi_sub, dtype: float64",0,cassan_46_139_402.det.lc.gz
2408,"11870    36.733514
Name: chi_sub, dtype: float64",0,cassan_46_150_1613.det.lc.gz
2409,"11871    3.900139
Name: chi_sub, dtype: float64",0,cassan_46_151_2710.det.lc.gz
2412,"11875    14.7953
Name: chi_sub, dtype: float64",0,cassan_46_19_2848.det.lc.gz
2413,"11876    6.791539
Name: chi_sub, dtype: float64",0,cassan_46_19_71.det.lc.gz
2416,"11882    16.474404
Name: chi_sub, dtype: float64",0,cassan_46_23_1343.det.lc.gz
2417,"11884    1.682246
Name: chi_sub, dtype: float64",0,cassan_46_30_2540.det.lc.gz
2418,"11885    4.65833
Name: chi_sub, dtype: float64",0,cassan_46_31_2195.det.lc.gz
2419,"11886    31.830745
Name: chi_sub, dtype: float64",0,cassan_46_34_1346.det.lc.gz
2421,"11888    9.525655
Name: chi_sub, dtype: float64",0,cassan_46_36_2393.det.lc.gz
2422,"11889    20.107437
Name: chi_sub, dtype: float64",0,cassan_46_43_1429.det.lc.gz
2426,"11897    14.403904
Name: chi_sub, dtype: float64",0,cassan_46_47_2537.det.lc.gz
2428,"11900    14.525871
Name: chi_sub, dtype: float64",0,cassan_46_48_1977.det.lc.gz
2429,"11901    18.048034
Name: chi_sub, dtype: float64",0,cassan_46_4_2934.det.lc.gz
2431,"11904    38.754675
Name: chi_sub, dtype: float64",0,cassan_46_56_1005.det.lc.gz
2432,"11906    5.01887
Name: chi_sub, dtype: float64",0,cassan_46_57_2137.det.lc.gz
2433,"11908    8.465736
Name: chi_sub, dtype: float64",0,cassan_46_58_706.det.lc.gz
2434,"11912    10.076243
Name: chi_sub, dtype: float64",0,cassan_46_61_608.det.lc.gz
2436,"11918    12.231556
Name: chi_sub, dtype: float64",0,cassan_46_69_255.det.lc.gz
2438,"11921    0.000007
Name: chi_sub, dtype: float64",0,cassan_46_6_977.det.lc.gz
2439,"11922    15.214058
Name: chi_sub, dtype: float64",0,cassan_46_70_1378.det.lc.gz
2440,"11924    34.740221
Name: chi_sub, dtype: float64",0,cassan_46_72_1273.det.lc.gz
2443,"11930    31.920554
Name: chi_sub, dtype: float64",0,cassan_46_76_2355.det.lc.gz
2445,"11932    13.191783
Name: chi_sub, dtype: float64",0,cassan_46_82_1005.det.lc.gz
2446,"11933    20.28283
Name: chi_sub, dtype: float64",0,cassan_46_82_1294.det.lc.gz
2448,"11940    3.726375
Name: chi_sub, dtype: float64",0,cassan_46_85_1347.det.lc.gz
2450,"11943    28.128819
Name: chi_sub, dtype: float64",0,cassan_46_87_99.det.lc.gz
2451,"11944    18.192155
Name: chi_sub, dtype: float64",0,cassan_46_88_2325.det.lc.gz
2453,"11947    27.425139
Name: chi_sub, dtype: float64",0,cassan_46_8_209.det.lc.gz
2455,"11949    2.536267
Name: chi_sub, dtype: float64",0,cassan_46_8_790.det.lc.gz
2456,"11952    0.905387
Name: chi_sub, dtype: float64",0,cassan_46_9_991.det.lc.gz
2457,"11954    32.730751
Name: chi_sub, dtype: float64",0,cassan_47_101_1096.det.lc.gz
2461,"11960    0.0
Name: chi_sub, dtype: float64",0,cassan_47_114_2684.det.lc.gz
2463,"11963    32.287227
Name: chi_sub, dtype: float64",0,cassan_47_115_2742.det.lc.gz
2464,"11964    16.100059
Name: chi_sub, dtype: float64",0,cassan_47_123_1100.det.lc.gz
2466,"11966    0.636146
Name: chi_sub, dtype: float64",0,cassan_47_124_2010.det.lc.gz
2467,"11967    31.149404
Name: chi_sub, dtype: float64",0,cassan_47_127_2903.det.lc.gz
2469,"11970    39.998183
Name: chi_sub, dtype: float64",0,cassan_47_150_2224.det.lc.gz
2470,"11971    13.837066
Name: chi_sub, dtype: float64",0,cassan_47_151_2677.det.lc.gz
2471,"11973    17.714497
Name: chi_sub, dtype: float64",0,cassan_47_17_2574.det.lc.gz
2472,"11975    7.985322
Name: chi_sub, dtype: float64",0,cassan_47_18_1096.det.lc.gz
2473,"11976    1.999942e-07
Name: chi_sub, dtype: float64",0,cassan_47_18_2263.det.lc.gz
2474,"11977    8.010968
Name: chi_sub, dtype: float64",0,cassan_47_18_460.det.lc.gz
2475,"11978    22.039405
Name: chi_sub, dtype: float64",0,cassan_47_19_921.det.lc.gz
2476,"11981    18.489955
Name: chi_sub, dtype: float64",0,cassan_47_22_3183.det.lc.gz
2477,"11983    11.955464
Name: chi_sub, dtype: float64",0,cassan_47_24_3137.det.lc.gz
2478,"11984    31.0504
Name: chi_sub, dtype: float64",0,cassan_47_30_1909.det.lc.gz
2481,"11990    29.954595
Name: chi_sub, dtype: float64",0,cassan_47_34_2561.det.lc.gz
2482,"11991    11.271019
Name: chi_sub, dtype: float64",0,cassan_47_35_2500.det.lc.gz
2483,"11992    34.477584
Name: chi_sub, dtype: float64",0,cassan_47_37_2220.det.lc.gz
2485,"11996    2.515099
Name: chi_sub, dtype: float64",0,cassan_47_46_1909.det.lc.gz
2486,"11997    36.273537
Name: chi_sub, dtype: float64",0,cassan_47_46_921.det.lc.gz
2488,"12000    1.69757
Name: chi_sub, dtype: float64",0,cassan_47_47_2747.det.lc.gz
2489,"12001    10.099638
Name: chi_sub, dtype: float64",0,cassan_47_48_1399.det.lc.gz
2490,"12002    10.612771
Name: chi_sub, dtype: float64",0,cassan_47_49_1256.det.lc.gz
2492,"12009    17.86318
Name: chi_sub, dtype: float64",0,cassan_47_58_1083.det.lc.gz
2493,"12010    34.30932
Name: chi_sub, dtype: float64",0,cassan_47_58_560.det.lc.gz
2495,"12016    11.028655
Name: chi_sub, dtype: float64",0,cassan_47_62_2805.det.lc.gz
2496,"12017    7.866679
Name: chi_sub, dtype: float64",0,cassan_47_63_790.det.lc.gz
2498,"12023    17.745728
Name: chi_sub, dtype: float64",0,cassan_47_70_508.det.lc.gz
2499,"12026    38.777435
Name: chi_sub, dtype: float64",0,cassan_47_71_2300.det.lc.gz
2501,"12029    19.37066
Name: chi_sub, dtype: float64",0,cassan_47_74_605.det.lc.gz
2504,"12035    5.0309
Name: chi_sub, dtype: float64",0,cassan_47_82_1311.det.lc.gz
2505,"12037    7.467929
Name: chi_sub, dtype: float64",0,cassan_47_84_588.det.lc.gz
2506,"12039    7.524978
Name: chi_sub, dtype: float64",0,cassan_47_87_1612.det.lc.gz
2509,"12042    12.634931
Name: chi_sub, dtype: float64",0,cassan_47_8_656.det.lc.gz
