,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
1471,-0.136834513519,-22366.9307509,-21423.2940714,1.7561208,0.560526347011,0.43497,cassan_47_50_2415.det.lc.gz,6.6398090295e-05,-4.17784441139,0.000149032,-3.8267204703,0.767937242793,1.30218974191,0.767937242793,-0.114674269841,0.80323,-0.0951600793435,176.924563689,176.855738461,14.3519227318,16.1112,0.116946675885,0.1967,176.295165818,0.532449534353,-0.455025,0.534252499121
1472,0.651768317181,-57886.2782195,-20830.5239359,5.3450162,0.906337600909,0.912317,cassan_47_50_2678.det.lc.gz,4.90955516419e-05,-4.30895785584,0.00428073,-2.36848216371,0.9593115973,1.04241416742,1.04241416742,0.0180403052299,1.43236,0.156052184427,147.324793053,147.325325534,7.33179131926,7.32194,0.0513725551991,0.4791,147.331097377,0.0830981215175,0.0818818,0.0831025701247
1473,-0.0639144452558,-21070.7155449,-20694.8602006,0.14815364,0.774926208867,0.770488,cassan_47_50_308.det.lc.gz,1.64850865354e-05,-4.78290876877,1.75958e-05,-4.75459098301,0.958992668879,1.04276083901,0.958992668879,-0.018184712827,0.98138,-0.00816279695439,167.104337937,167.105740607,8.68371782359,8.71492,0.0352574840637,0.0366,166.471537907,0.0413131395864,0.0411919,0.0837681701269
1474,-2.87771012699,-809108.579858,-288888.111304,0.6940696,0.45163312774,0.420571,cassan_47_56_1489.det.lc.gz,0.000549385159702,-3.26012307616,0.000461898,-3.33545391823,0.963237086193,1.03816600745,0.963237086193,-0.016266804721,1.02957,0.0126558794438,327.408118457,327.425796837,11.7466167402,12.3941,0.275328558546,0.2664,326.547478045,0.0156932131291,0.0149378,0.0749289212559
1475,-1.75929129865,-24484.060504,-22373.2235266,21.3301788,0.0317827767094,0.0189274,cassan_47_56_1793.det.lc.gz,4.26082300907e-06,-5.37050650565,0.000669181,-3.17445639842,0.994577797906,1.00545176265,0.994577797906,-0.00236123980958,1.4186,0.151859955513,162.964281798,162.970958948,18.8614135865,29.8742,0.0389332793077,0.7728,162.95955985,0.0108710824838,-0.00612938,0.0108739647462
1476,2.47137259992,-38919.8978382,-30275.9124159,8.5712445,0.0439250203494,0.0448813,cassan_47_56_2580.det.lc.gz,1.38313059776e-05,-4.85913681106,0.00045735,-3.33975131658,0.926104173755,1.07979213175,1.07979213175,0.0333401585209,1.10044,0.0415663682167,1804.4534372,1804.33389366,75.6038817874,73.2585,0.281174342886,1.5667,1804.59711959,0.153676207243,-0.151983,0.153687957994
1477,-0.38020353377,-23995.6804851,-20680.1203171,1.11612948,0.272516663433,0.277116,cassan_47_56_2942.det.lc.gz,1.03357630222e-05,-4.98565745671,0.000408384,-3.38893128139,0.985353658321,1.01486404557,0.985353658321,-0.00640786666899,1.11631,0.0477848152056,510.200106318,510.201626122,5.17296495727,5.11986,0.0166307106702,0.1035,510.166893895,0.0288035001565,-0.0304257,0.0295103872475
1478,0.0117405854326,-20169.160994,-20130.635238,7.016282,0.192349883176,0.191226,cassan_47_56_3272.det.lc.gz,0.000370094179478,-3.43168774506,4.00219e-05,-4.39770229751,0.691979650088,1.44512920268,1.44512920268,0.159906677197,1.38832,0.142489580108,491.160932535,491.160964072,15.3775177847,15.4204,0.295830103487,0.0976,499.940368431,0.491199471815,0.489219,0.753149552589
1479,0.0165678082604,-20697.9430468,-20576.7180256,1.94924142,0.488069494073,0.447727,cassan_47_57_294.det.lc.gz,0.00202939608194,-2.69263318243,0.000556397,-3.25461522032,0.673587880478,1.48458728101,1.48458728101,0.171605735477,1.28902,0.110259655773,1621.9852544,1621.98789597,5.93722710633,6.12969,0.267465068526,0.1446,1624.96714359,0.636772352553,0.603888,0.810999400532
1480,0.165376918261,-20558.2345316,-20530.7364637,9.501828,0.0192177395842,0.0181916,cassan_47_58_1117.det.lc.gz,8.6055808763e-06,-5.06521980949,0.000117874,-3.92858197863,0.960559764218,1.04105963757,1.04105963757,0.0174756089777,1.15344,0.0619950081795,149.920862145,149.918047786,32.3880051966,33.9351,0.0950110889161,0.3684,151.420654259,0.065847469166,-0.0626349,0.0804998733513
1481,-0.0588172980517,-21550.0158061,-20803.5469403,1.43372084,0.330669653986,0.232209,cassan_47_58_3227.det.lc.gz,0.000108320744815,-3.96528836243,0.00020063,-3.69760412685,0.722283141481,1.38449860251,0.722283141481,-0.141292521713,0.777384,-0.109364402196,1599.85494466,1599.87482607,8.21813924273,9.49484,0.0855321352793,0.1345,1598.96259391,0.653252657664,0.530968,0.662215461033
